DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Hungary,2018,11.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Hungary,2019,15.7,b,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Hungary,2020,14.7,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Hungary,2021,14.2,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Hungary,2022,13.5,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Hungary,2023,15,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Hungary,2024,15.2,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2008,3.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2009,3.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2010,3.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2011,1.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2012,1.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2013,3.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2014,2.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2015,0.4,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2016,2,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2017,3,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2018,5.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2019,4.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2020,4.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2021,6.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2022,5.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2023,4.9,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Ireland,2024,3.9,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2007,17.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2008,14.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2009,11.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2010,11.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2011,11.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2012,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2013,12.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2014,9.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2015,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2016,7.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2017,7.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2018,6.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2019,7.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2020,6.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2021,4.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2022,3.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2023,3.9,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Iceland,2024,4.1,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2007,1.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2008,2.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2009,2.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2010,3.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2011,6.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2012,6.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2013,4.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2014,6.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2015,4.8,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2016,5.1,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2017,4.3,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2018,5.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2019,4.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2020,3.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2021,3.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2022,0.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2023,2.7,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Italy,2024,2.1,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2007,22.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2008,20.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2009,13.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2010,9,b,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2011,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2012,10.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2013,11.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2014,13.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2015,16.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2016,17.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2017,14.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2018,13.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2019,11.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2020,11.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2021,8.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2022,7.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2023,9.8,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Lithuania,2024,9.5,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Luxembourg,2007,1.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Luxembourg,2008,-0.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Luxembourg,2009,-1.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Luxembourg,2010,-3.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Luxembourg,2014,-5.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Luxembourg,2018,-8.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Luxembourg,2022,-8.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2010,15.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2014,14.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2015,16.4,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2016,17.2,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2017,18.8,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2018,18.7,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2019,18.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2020,18.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2021,15.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2022,16.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2023,13.5,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Latvia,2024,11.6,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Montenegro,2014,1.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,North Macedonia,2014,5.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2007,1.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2008,3.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2009,4.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2010,5.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2011,3.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2012,5.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2013,6.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2014,5.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2015,7.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2016,8.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2017,7.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2018,9.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2019,5.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2020,2.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2021,1.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2022,0.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2023,-4.3,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Malta,2024,-4.5,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2007,7.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2008,6.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2009,5.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2010,4.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2011,3.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2012,1.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2013,0.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2014,-0.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2015,1.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2016,0.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2017,0.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2018,1.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2019,2.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2020,2.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2021,2.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2022,2.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2023,1.7,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Netherlands,2024,0.9,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2008,11.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2009,10.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2010,9.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2011,9.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2012,7.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2013,8.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2014,8.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2015,9.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2016,8.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2017,7.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2018,8.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2019,6.9,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2020,7.1,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2021,6.8,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2022,7.3,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2023,6.2,dp,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Norway,2024,6.7,dp,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2007,13.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2008,10.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2009,7.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2010,4.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2011,5.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2012,6.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2013,8.1,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2014,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2015,9.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2016,8.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2017,8.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2018,11.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2019,9.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2020,7.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2021,8.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2022,8.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2023,6.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Poland,2024,5.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2007,3.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2008,4.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2009,4.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2010,6.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2011,6.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2012,5.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2013,4.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2014,5.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2015,7.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2016,5.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2017,5.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2018,4.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2019,8.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2020,7.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2021,7.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2022,5.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2023,8.3,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Portugal,2024,6.6,p,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2007,5.4,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2008,5.2,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2009,5.1,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2010,2.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2011,2.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2012,1.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2013,1.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2014,1.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2015,2.9,e,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,Annual,Percentage,From 25 to 34 years,Romania,2016,4.8,e,
